id_transaksi,tanggal,waktu,nominal,tipe,kategori,deskripsi,metode_pembayaran,lokasi,user_id,profil,rating,anomaly_flag
TRX002697,2024-03-20,22:59,26010.72,keluar,Transportasi,Tiket kereta di Cinema XXI,Cicilan,Bandung,U011,young_professional,4.0,0
TRX002698,2023-03-16,16:36,253244.25,keluar,Makanan,Restoran di Traveloka,Tunai,Denpasar,U011,young_professional,3.0,0
TRX002699,2024-03-30,14:48,3173774.4000000004,keluar,Tagihan,Sewa rumah/kos di Zara,Cicilan,Semarang,U011,young_professional,,0
TRX002700,2022-03-13,06:59,456720.0,keluar,Makanan,Katering di ATM BRI,Kartu Debit,Bekasi,U011,young_professional,2.0,0
TRX002701,2023-11-24,21:18,138474.0,keluar,Makanan,Kue dan roti di ATM BCA,Cicilan,Bandung,U011,young_professional,3.0,0
TRX002702,2022-09-04,09:59,1065600.0,keluar,Lain-lain,Sumbangan di Lazada,Cicilan,Surabaya,U011,young_professional,3.0,0
TRX002703,2024-03-22,09:25,284018.4,keluar,Hiburan,Karaoke di Lazada,QRIS,Bogor,U011,young_professional,5.0,0
TRX002704,2024-02-05,18:25,2080857.6000000003,masuk,Investasi,Bunga deposito,Transfer Bank,Pontianak,U011,young_professional,,0
TRX002705,2022-09-09,14:56,1926600.0,keluar,Belanja,Peralatan olahraga di Nike Store,Tunai,Solo,U011,young_professional,2.0,0
TRX002706,2022-09-21,13:26,2848000.0,masuk,Freelance,Konsultasi,Tunai,Makassar,U011,young_professional,,0
TRX002707,2023-03-21,21:15,462498.75,keluar,Belanja,Kosmetik di Grab,Kartu Kredit,Pontianak,U011,young_professional,5.0,0
TRX002708,2023-05-27,18:52,3899013.3000000003,keluar,Belanja,Kosmetik di Lenovo Store,Kartu Debit,Padang,U011,young_professional,1.0,0
TRX002709,2022-07-14,20:31,144900.0,keluar,Transportasi,Bus di Warkop 86,Cicilan,Bandung,U011,young_professional,3.0,0
TRX002710,2022-09-07,06:41,66400.0,keluar,Transportasi,Ojek online di HP Store,Tunai,Jakarta,U011,young_professional,5.0,0
TRX002711,2023-11-29,17:07,51740.325000000004,keluar,Hiburan,Olahraga di Dell Store,Paylater,Pekanbaru,U011,young_professional,4.0,0
TRX002712,2022-04-30,10:31,2351856.0,keluar,Makanan,Minuman (Belanja Lebaran) (Belanja Lebaran) di McD,Kartu Debit,Solo,U011,young_professional,3.0,1
TRX002713,2024-01-04,18:23,8692418.496773887,masuk,Gaji,Gaji bulanan - young_professional,Transfer Bank,Medan,U011,young_professional,,0
TRX002714,2023-02-28,08:16,7411005.0,masuk,Gaji,Insentif,Tunai,Bekasi,U011,young_professional,,0
TRX002715,2023-05-14,14:57,863919.0,keluar,Hiburan,Theme park di Lenovo Store,Kartu Debit,Cirebon,U011,young_professional,2.0,0
TRX002716,2023-02-11,17:33,1798177.5,keluar,Belanja,Aksesoris di Bluebird,QRIS,Bekasi,U011,young_professional,2.0,0
TRX002717,2024-01-20,11:41,3071831.04,keluar,Belanja,Kebutuhan bayi di Lazada,Paylater,Tasikmalaya,U011,young_professional,1.0,0
TRX002718,2023-11-11,15:19,17709457.5,masuk,Gaji,Insentif,Transfer Bank,Balikpapan,U011,young_professional,,0
TRX002719,2023-05-15,22:18,423580.5,keluar,Hiburan,Theme park di GoFood,Transfer Bank,Bandung,U011,young_professional,5.0,0
TRX002720,2024-04-25,17:44,2603404.8000000003,masuk,Bisnis,Penjualan online,Tunai,Solo,U011,young_professional,,0
TRX002721,2023-07-04,21:40,121164.75,keluar,Belanja,Buku di Uniqlo,Cicilan,Batam,U011,young_professional,4.0,0
TRX002722,2023-04-26,08:09,453910.275,keluar,Makanan,Kue dan roti (Belanja Lebaran) (Belanja Lebaran) di ATM BCA,Tunai,Semarang,U011,young_professional,1.0,0
TRX002723,2023-08-01,07:18,8216213.471101861,masuk,Gaji,Gaji bulanan - young_professional,Transfer Bank,Medan,U011,young_professional,,0
TRX002724,2023-09-01,15:12,295139.25,keluar,Hiburan,Gym di Adidas,e-Wallet,Bandung,U011,young_professional,4.0,0
TRX002725,2022-09-20,20:10,116400.0,keluar,Makanan,Dessert di Uniqlo,Kartu Debit,Bekasi,U011,young_professional,5.0,0
TRX002726,2022-03-14,14:49,113500.0,keluar,Transportasi,Asuransi kendaraan di Traveloka,QRIS,Bandung,U011,young_professional,4.0,0
TRX002727,2024-03-18,09:33,432034.56000000006,keluar,Hiburan,Streaming di GrabFood,Cicilan,Tangerang,U011,young_professional,3.0,0
TRX002728,2023-04-09,18:46,111396.59999999999,keluar,Makanan,Makan malam di Uber,Tunai,Jakarta,U011,young_professional,3.0,0
TRX002729,2022-07-12,10:41,977000.0,keluar,Lain-lain,Biaya administrasi di HP Store,Kartu Debit,Makassar,U011,young_professional,2.0,0
TRX002730,2023-03-18,16:25,135276.75,keluar,Transportasi,Taksi di ATM Mandiri,Transfer Bank,Surabaya,U011,young_professional,1.0,0
TRX002731,2024-03-13,21:04,96344.64,keluar,Transportasi,Ojek online di Century,Cicilan,Surabaya,U011,young_professional,4.0,0
TRX002732,2023-06-11,18:57,1643607.0,keluar,Belanja,Peralatan olahraga di Dell Store,Kartu Debit,Yogyakarta,U011,young_professional,3.0,0
TRX002733,2023-08-27,07:39,4238693.55,keluar,Belanja,Alat rumah tangga di Chatime,Cicilan,Semarang,U011,young_professional,2.0,1
TRX002734,2022-06-25,16:00,3868670.0,keluar,Belanja,Gadget di Samsung Store,Cicilan,Batam,U011,young_professional,1.0,0
TRX002735,2022-06-13,12:45,86000.0,keluar,Hiburan,Hobi di Adidas,Kartu Debit,Jakarta,U011,young_professional,4.0,0
TRX002736,2023-09-20,13:26,56778.75,keluar,Hiburan,Karaoke di PDAM,Transfer Bank,Banjarmasin,U011,young_professional,5.0,0
TRX002737,2022-05-29,09:20,416520.0,keluar,Makanan,Belanja bahan makanan di Uber,Paylater,Manado,U011,young_professional,1.0,0
TRX002738,2023-10-03,16:16,149278.5,keluar,Makanan,Kue dan roti di Pegipegi,Transfer Bank,Bogor,U011,young_professional,4.0,0
TRX002739,2023-12-31,10:12,4834462.5,masuk,Investasi,Keuntungan saham,Tunai,Banjarmasin,U011,young_professional,,0
TRX002740,2024-04-08,19:28,901627.2000000001,masuk,Freelance,Editing,Tunai,Medan,U011,young_professional,,0
TRX002741,2022-09-15,09:30,56300.0,keluar,Transportasi,Angkot di ASUS Store,QRIS,Surabaya,U011,young_professional,4.0,0
TRX002742,2023-08-08,21:24,102422.25,keluar,Transportasi,Taksi di Century,Tunai,Bandung,U011,young_professional,3.0,0
TRX002743,2023-10-24,08:22,4306365.0,masuk,Bisnis,Komisi afiliasi,Tunai,Malang,U011,young_professional,,0
TRX002744,2022-12-05,15:54,170300.0,keluar,Makanan,Minuman di GoFood,Transfer Bank,Manado,U011,young_professional,4.0,0
TRX002745,2023-11-10,19:34,1088498.25,keluar,Tagihan,Cicilan KPR di PDAM,e-Wallet,Yogyakarta,U011,young_professional,,0
TRX002746,2022-02-10,18:14,242400.0,keluar,Makanan,Jajan di Century,Tunai,Tangerang,U011,young_professional,2.0,0
TRX002747,2024-02-29,09:27,5230137.600000001,masuk,Freelance,Writing,Transfer Bank,Balikpapan,U011,young_professional,,0
TRX002748,2022-04-14,08:34,48200.0,keluar,Transportasi,Angkot di Ace Hardware,e-Wallet,Palembang,U011,young_professional,4.0,0
TRX002749,2023-11-03,15:08,231525.0,keluar,Makanan,Sarapan di Tokopedia,Kartu Kredit,Makassar,U011,young_professional,1.0,0
TRX002750,2023-12-09,10:57,4846590.0,masuk,Freelance,Jasa foto,Transfer Bank,Pontianak,U011,young_professional,,0
TRX002751,2022-12-21,08:58,3584300.0,keluar,Belanja,Baju (Natal) di ASUS Store,Tunai,Batam,U012,young_professional,2.0,0
TRX002752,2024-04-14,16:23,2736374.4000000004,masuk,Freelance,Writing,Tunai,Bogor,U012,young_professional,,0
TRX002753,2023-02-28,18:39,354442.72500000003,keluar,Makanan,Makan malam di ATM BRI,Kartu Kredit,Batam,U012,young_professional,1.0,0
TRX002754,2022-06-27,11:38,16100000.0,masuk,Gaji,THR,Transfer Bank,Pontianak,U012,young_professional,,0
TRX002755,2024-03-10,21:23,134369.28,keluar,Makanan,Makanan cepat saji di Century,Transfer Bank,Padang,U012,young_professional,5.0,0
TRX002756,2022-12-04,09:10,2706200.0,keluar,Belanja,Alat rumah tangga di ASUS Store,Cicilan,Pontianak,U012,young_professional,3.0,0
TRX002757,2024-01-30,11:42,18328809.6,masuk,Gaji,Lembur,Tunai,Yogyakarta,U012,young_professional,,0
TRX002758,2023-09-03,07:19,46305.0,keluar,Makanan,Katering di IKEA,QRIS,Semarang,U012,young_professional,4.0,0
TRX002759,2023-10-15,06:50,686240.1,keluar,Hiburan,Nonton film di ATM BNI,Paylater,Semarang,U012,young_professional,1.0,0
TRX002760,2022-04-08,16:10,7100.0,keluar,Transportasi,Tiket pesawat di Guardian,e-Wallet,Semarang,U012,young_professional,3.0,0
TRX002761,2023-08-04,20:47,8967735.817111261,masuk,Gaji,Gaji bulanan - young_professional,Transfer Bank,Yogyakarta,U012,young_professional,,0
TRX002762,2023-07-04,19:03,33957.0,keluar,Transportasi,Angkot di Uniqlo,Cicilan,Jakarta,U012,young_professional,5.0,0
TRX002763,2023-08-09,07:37,489179.25,keluar,Hiburan,Festival di Ace Hardware,e-Wallet,Tasikmalaya,U012,young_professional,3.0,0
TRX002764,2024-04-04,06:52,19595.52,keluar,Transportasi,Angkot di Telkomsel,Kartu Debit,Palembang,U012,young_professional,4.0,0
TRX002765,2022-04-14,07:42,74300.0,keluar,Belanja,Gadget di Tokopedia,Kartu Kredit,Cirebon,U012,young_professional,4.0,0
TRX002766,2023-03-23,22:46,58542.75,keluar,Transportasi,Tiket pesawat di Warung Padang,Kartu Kredit,Bandung,U012,young_professional,4.0,0
TRX002767,2022-10-16,10:41,2553900.0,keluar,Belanja,Kosmetik di McD,Transfer Bank,Bandung,U012,young_professional,2.0,0
TRX002768,2023-11-24,10:06,4122468.0,keluar,Belanja,Aksesoris (Black Friday) di Shopee,Transfer Bank,Padang,U012,young_professional,2.0,1
TRX002769,2023-02-05,08:23,8967735.817111261,masuk,Gaji,Gaji bulanan - young_professional,Tunai,Yogyakarta,U012,young_professional,,0
TRX002770,2023-01-25,08:13,1389370.5,keluar,Tagihan,TV kabel di Traveloka,Kartu Kredit,Palembang,U012,young_professional,,0
TRX002771,2022-11-22,09:37,1454100.0,keluar,Belanja,Furniture di Tokopedia,Tunai,Padang,U012,young_professional,4.0,0
TRX002772,2023-06-16,22:13,120613.5,keluar,Transportasi,Asuransi kendaraan di Apple Store,Kartu Debit,Jakarta,U012,young_professional,3.0,0
TRX002773,2023-03-12,09:48,9477090.0,masuk,Gaji,Lembur,Tunai,Depok,U012,young_professional,,0
TRX002774,2022-03-03,07:16,8134000.741144,masuk,Gaji,Gaji bulanan - young_professional,Tunai,Yogyakarta,U012,young_professional,,0
TRX002775,2022-05-09,20:36,3422900.0,keluar,Belanja,Kosmetik (Belanja Lebaran) (Belanja Lebaran) di Tiket.com,Paylater,Bandung,U012,young_professional,2.0,0
TRX002776,2023-05-16,08:38,57330.0,keluar,Makanan,Buah-buahan di Warkop 86,Kartu Kredit,Pontianak,U012,young_professional,4.0,0
TRX002777,2022-12-23,15:54,2741000.0,masuk,Freelance,Writing,Transfer Bank,Tasikmalaya,U012,young_professional,,0
TRX002778,2023-09-07,18:57,1372612.5,keluar,Tagihan,Tagihan sekolah di Grab,Kartu Debit,Palembang,U012,young_professional,,0
TRX002779,2022-01-02,17:02,1031400.0,keluar,Makanan,Makan siang (Tahun Baru) di Chatime,e-Wallet,Batam,U012,young_professional,2.0,1
TRX002780,2024-03-02,13:37,380712.96,keluar,Makanan,Dessert di GrabFood,e-Wallet,Medan,U012,young_professional,1.0,0
TRX002781,2023-09-11,07:45,1860138.0,keluar,Belanja,Sepatu di Zara,Tunai,Makassar,U012,young_professional,1.0,0
TRX002782,2023-02-10,19:00,586530.0,keluar,Belanja,Peralatan olahraga di GoFood,e-Wallet,Bogor,U012,young_professional,5.0,0
TRX002783,2022-09-28,09:52,21800.0,keluar,Transportasi,Ojek online di Warung Padang,Kartu Kredit,Yogyakarta,U012,young_professional,3.0,0
TRX002784,2023-07-09,07:58,134284.5,keluar,Transportasi,Bus di KFC,Kartu Kredit,Semarang,U012,young_professional,2.0,0
TRX002785,2024-04-23,07:23,679311.3600000001,keluar,Belanja,Kosmetik di Warung Padang,Kartu Kredit,Batam,U012,young_professional,5.0,0
TRX002786,2023-08-14,16:22,359084.25,keluar,Hiburan,Liburan di ATM BNI,Paylater,Pontianak,U012,young_professional,5.0,0
TRX002787,2022-10-16,18:03,1060100.0,keluar,Belanja,Furniture di Zara,Kartu Debit,Bekasi,U012,young_professional,5.0,0
TRX002788,2023-12-06,19:05,311566.5,keluar,Hiburan,Langganan digital di Pegipegi,QRIS,Banjarmasin,U012,young_professional,5.0,0
TRX002789,2023-07-26,07:38,64496.25,keluar,Makanan,Katering di Chatime,Cicilan,Depok,U012,young_professional,4.0,0
TRX002790,2022-06-05,19:24,133300.0,keluar,Transportasi,Parkir di PLN,Kartu Kredit,Makassar,U012,young_professional,3.0,0
TRX002791,2023-09-08,07:40,147955.5,keluar,Transportasi,Rental mobil di Zara,Kartu Kredit,Semarang,U012,young_professional,1.0,0
TRX002792,2023-03-15,06:41,107163.0,keluar,Transportasi,Asuransi kendaraan di Guardian,QRIS,Medan,U012,young_professional,3.0,0
TRX002793,2023-10-07,12:18,124758.9,keluar,Hiburan,Game di Warung Padang,Transfer Bank,Pontianak,U012,young_professional,4.0,0
TRX002794,2022-02-07,11:34,63400.0,keluar,Transportasi,Parkir di ATM BNI,QRIS,Surabaya,U012,young_professional,4.0,0
TRX002795,2024-03-08,15:03,1714491.36,keluar,Belanja,Aksesoris di Lenovo Store,Paylater,Manado,U012,young_professional,3.0,0
TRX002796,2022-06-07,10:50,145100.0,keluar,Transportasi,Service kendaraan di Tokopedia,Kartu Debit,Palembang,U012,young_professional,1.0,0
TRX002797,2022-01-26,20:47,278460.0,keluar,Hiburan,Streaming di Nike Store,e-Wallet,Balikpapan,U012,young_professional,5.0,0
TRX002798,2023-06-03,10:19,19857127.5,masuk,Gaji,Bonus,Tunai,Cirebon,U012,young_professional,,0
TRX002799,2023-09-26,13:28,286363.35000000003,keluar,Makanan,Buah-buahan di Tokopedia,Paylater,Jakarta,U012,young_professional,3.0,0
TRX002800,2022-01-11,13:16,117200.0,keluar,Transportasi,Service kendaraan di Uber,QRIS,Bandung,U012,young_professional,3.0,0
TRX002801,2022-10-22,18:02,320040.0,keluar,Makanan,Makanan ringan di Guardian,Paylater,Pekanbaru,U012,young_professional,2.0,0
TRX002802,2022-08-13,19:39,577200.0,keluar,Hiburan,Liburan di KFC,Kartu Debit,Pontianak,U012,young_professional,1.0,0
TRX002803,2024-02-05,18:46,9487498.464470362,masuk,Gaji,Gaji bulanan - young_professional,Tunai,Medan,U012,young_professional,,0
TRX002804,2022-07-23,16:21,173640.0,keluar,Makanan,Makanan cepat saji di Dell Store,Tunai,Batam,U012,young_professional,3.0,0
TRX002805,2022-05-15,09:08,420960.0,keluar,Makanan,Restoran di Kimia Farma,Kartu Kredit,Batam,U012,young_professional,2.0,0
TRX002806,2022-12-21,11:43,91600.0,keluar,Makanan,Makanan ringan di Ace Hardware,Paylater,Batam,U012,young_professional,3.0,0
TRX002807,2022-12-29,17:06,738000.0,keluar,Lain-lain,Perbaikan rumah di Tokopedia,Cicilan,Medan,U012,young_professional,5.0,0
TRX002808,2023-04-01,18:52,1965757.5,keluar,Tagihan,Sewa rumah/kos di Shopee,QRIS,Makassar,U012,young_professional,,0
TRX002809,2023-03-05,17:34,1006935.2999999999,keluar,Hiburan,Gym di Guardian,Paylater,Balikpapan,U012,young_professional,1.0,1
TRX002810,2023-04-08,22:14,29877.75,keluar,Transportasi,Cuci kendaraan di ATM BNI,Cicilan,Medan,U012,young_professional,4.0,0
TRX002811,2022-07-15,14:09,140800.0,keluar,Transportasi,Asuransi kendaraan di GoFood,QRIS,Bandung,U012,young_professional,1.0,0
TRX002812,2024-04-03,20:40,129587.04000000002,keluar,Makanan,Makanan cepat saji (Belanja Lebaran) di Pegipegi,QRIS,Solo,U012,young_professional,3.0,0
TRX002813,2022-06-14,19:27,130300.0,keluar,Transportasi,Tol di Starbucks,QRIS,Medan,U012,young_professional,2.0,0
TRX002814,2024-01-14,07:21,161103.168,keluar,Makanan,Minuman di Tokopedia,Tunai,Semarang,U012,young_professional,3.0,0
TRX002815,2022-09-30,21:14,91600.0,keluar,Transportasi,Tiket kereta di GoFood,Tunai,Jakarta,U012,young_professional,4.0,0
TRX002816,2024-04-10,09:15,103809.6,keluar,Hiburan,Streaming di Pegipegi,Kartu Kredit,Jakarta,U012,young_professional,4.0,0
TRX002817,2023-04-12,14:54,105068.25,keluar,Makanan,Restoran di Indomaret,Kartu Kredit,Surabaya,U012,young_professional,3.0,0
TRX002818,2023-09-09,11:22,154460.25,keluar,Transportasi,Asuransi kendaraan di ASUS Store,Tunai,Palembang,U012,young_professional,2.0,0
TRX002819,2023-02-13,11:02,37485.0,keluar,Transportasi,Tol di Tiket.com,QRIS,Yogyakarta,U012,young_professional,5.0,0
TRX002820,2022-08-24,22:46,12350000.0,masuk,Gaji,Lembur,Tunai,Cirebon,U012,young_professional,,0
TRX002821,2022-12-17,20:42,3877000.0,masuk,Investasi,Bunga deposito,Tunai,Surabaya,U012,young_professional,,0
TRX002822,2023-01-12,21:18,126897.75,keluar,Makanan,Restoran di Pegipegi,Tunai,Depok,U012,young_professional,5.0,0
TRX002823,2023-08-22,21:10,2031576.75,keluar,Belanja,Alat tulis di ATM BRI,Paylater,Palembang,U012,young_professional,2.0,0
TRX002824,2022-01-14,13:06,48100.0,keluar,Makanan,Belanja bahan makanan di ATM BNI,Cicilan,Manado,U012,young_professional,4.0,0
TRX002825,2023-10-18,21:22,795894.75,keluar,Belanja,Alat rumah tangga di ATM Mandiri,Transfer Bank,Semarang,U012,young_professional,5.0,0
TRX002826,2022-04-28,11:14,2179840.0,keluar,Makanan,Makanan ringan (Belanja Lebaran) (Belanja Lebaran) di Lenovo Store,Kartu Debit,Solo,U012,young_professional,3.0,1
TRX002827,2023-07-20,22:55,705710.25,keluar,Belanja,Buku di Uniqlo,Cicilan,Padang,U012,young_professional,5.0,0
TRX002828,2023-09-26,17:08,76734.0,keluar,Transportasi,Rental mobil di Century,Transfer Bank,Medan,U012,young_professional,5.0,0
TRX002829,2022-11-26,13:39,1131312.0,keluar,Hiburan,Wisata di PDAM,Transfer Bank,Bekasi,U012,young_professional,2.0,1
TRX002830,2022-03-04,07:12,197800.0,keluar,Makanan,Minuman di Traveloka,Transfer Bank,Banjarmasin,U012,young_professional,5.0,0
TRX002831,2023-11-19,21:26,166808.25,keluar,Transportasi,Ojek online di Warung Padang,Tunai,Semarang,U012,young_professional,1.0,0
TRX002832,2023-05-02,20:03,4740750.0,masuk,Freelance,Programming,Transfer Bank,Pekanbaru,U012,young_professional,,0
TRX002833,2024-03-08,16:17,24494.4,keluar,Transportasi,Asuransi kendaraan di Shopee,QRIS,Medan,U012,young_professional,3.0,0
TRX002834,2022-08-31,06:10,248300.0,keluar,Makanan,Kue dan roti di GoFood,e-Wallet,Surabaya,U012,young_professional,2.0,0
TRX002835,2023-08-07,08:21,2261227.5,masuk,Freelance,Konsultasi,Tunai,Yogyakarta,U012,young_professional,,0
TRX002836,2023-05-19,20:02,762599.25,keluar,Belanja,Perabotan di Lenovo Store,Cicilan,Cirebon,U012,young_professional,4.0,0
TRX002837,2023-12-15,13:51,66811.5,keluar,Makanan,Dessert di Tokopedia,Paylater,Solo,U012,young_professional,5.0,0
TRX002838,2022-03-20,19:17,568320.0,keluar,Makanan,Belanja bahan makanan di Tokopedia,Kartu Debit,Surabaya,U012,young_professional,3.0,1
TRX002839,2022-01-25,16:52,234520.0,keluar,Hiburan,Hobi di Apple Store,Cicilan,Tangerang,U012,young_professional,3.0,0
TRX002840,2024-01-29,10:57,1683581.76,keluar,Tagihan,Iuran bulanan di Nike Store,Kartu Kredit,Palembang,U012,young_professional,,0
TRX002841,2022-01-29,13:37,3383380.0,keluar,Belanja,Kebutuhan bayi di Starbucks,e-Wallet,Medan,U012,young_professional,3.0,0
TRX002842,2023-01-16,18:26,13835272.5,masuk,Gaji,Lembur,Tunai,Makassar,U012,young_professional,,0
TRX002843,2022-01-10,08:56,806000.0,keluar,Belanja,Gadget di Zara,Transfer Bank,Bandung,U012,young_professional,4.0,0
TRX002844,2023-03-30,09:36,1115641.8,keluar,Belanja,Alat rumah tangga di XL Axiata,Kartu Debit,Tasikmalaya,U012,young_professional,5.0,0
TRX002845,2023-03-02,06:41,114770.25,keluar,Transportasi,Service kendaraan di Chatime,Kartu Kredit,Makassar,U012,young_professional,5.0,0
TRX002846,2023-11-04,06:24,259043.4,keluar,Hiburan,Hobi di Warkop 86,e-Wallet,Bogor,U012,young_professional,5.0,0
TRX002847,2023-12-31,07:12,4295781.0,keluar,Hiburan,Karaoke (Tahun Baru) (Natal) di Tiket.com,Kartu Debit,Balikpapan,U012,young_professional,1.0,1
TRX002848,2024-01-13,14:36,506404.224,keluar,Hiburan,Gym di Pegipegi,Cicilan,Medan,U012,young_professional,3.0,0
TRX002849,2023-02-21,16:41,86436.0,keluar,Hiburan,Nonton film di Bluebird,Transfer Bank,Batam,U012,young_professional,3.0,0
TRX002850,2024-03-16,13:48,4435819.200000001,masuk,Investasi,Forex,Transfer Bank,Bogor,U012,young_professional,,0
TRX002851,2023-05-18,20:43,117747.0,keluar,Makanan,Makanan ringan di Warung Padang,e-Wallet,Surabaya,U012,young_professional,3.0,0
TRX002852,2023-10-25,21:54,16868.25,keluar,Transportasi,Ojek online di Tokopedia,Tunai,Semarang,U012,young_professional,5.0,0
TRX002853,2023-08-01,18:36,123700.5,keluar,Belanja,Perabotan di Warkop 86,e-Wallet,Tasikmalaya,U012,young_professional,5.0,0
TRX002854,2023-10-12,07:31,1949661.0,keluar,Tagihan,TV kabel di Starbucks,e-Wallet,Bandung,U012,young_professional,,0
TRX002855,2023-06-22,09:39,24696.0,keluar,Makanan,Buah-buahan di Century,QRIS,Bandung,U012,young_professional,5.0,0
TRX002856,2022-03-31,20:21,4437000.0,masuk,Freelance,Konsultasi,Tunai,Denpasar,U012,young_professional,,0
TRX002857,2022-12-06,22:09,1074200.0,keluar,Belanja,Aksesoris di Chatime,Paylater,Pekanbaru,U012,young_professional,5.0,0
TRX002858,2023-11-01,16:52,1857271.5,keluar,Belanja,Sepatu di PDAM,QRIS,Tasikmalaya,U012,young_professional,1.0,0
TRX002859,2023-11-25,21:13,929605.95,keluar,Hiburan,Game di McD,Paylater,Palembang,U012,young_professional,3.0,0
TRX002860,2022-07-18,08:06,18142000.0,masuk,Gaji,THR,Transfer Bank,Depok,U012,young_professional,,0
TRX002861,2022-03-20,15:14,1195700.0,keluar,Belanja,Kosmetik di Dell Store,Cicilan,Palembang,U012,young_professional,3.0,0
TRX002862,2024-04-27,08:49,858388.7520000001,keluar,Belanja,Gadget di Uber,Tunai,Pekanbaru,U012,young_professional,5.0,0
TRX002863,2022-06-23,18:19,4793000.0,masuk,Investasi,Keuntungan saham,Transfer Bank,Bandung,U012,young_professional,,0
TRX002864,2023-03-02,16:53,913972.5,masuk,Freelance,Writing,Tunai,Semarang,U012,young_professional,,0
TRX002865,2022-06-07,14:35,48000.0,keluar,Lain-lain,Sumbangan di Telkomsel,QRIS,Bandung,U012,young_professional,4.0,0
TRX002866,2024-03-26,21:16,187568.78400000004,keluar,Makanan,Jajan di Ace Hardware,Cicilan,Yogyakarta,U012,young_professional,5.0,0
TRX002867,2024-02-17,06:34,184617.792,keluar,Makanan,Buah-buahan di Pegipegi,Kartu Kredit,Cirebon,U012,young_professional,4.0,0
TRX002868,2023-04-24,07:07,1701378.0,keluar,Belanja,Buku (Belanja Lebaran) (Belanja Lebaran) di Guardian,Kartu Debit,Yogyakarta,U012,young_professional,5.0,0
TRX002869,2022-05-11,11:26,106300.0,keluar,Makanan,Dessert di Apple Store,Kartu Debit,Makassar,U012,young_professional,4.0,0
TRX002870,2022-05-20,13:38,168100.0,keluar,Hiburan,Wisata di Traveloka,Tunai,Semarang,U012,young_professional,3.0,0
TRX002871,2024-03-27,09:21,40940.64,keluar,Transportasi,Asuransi kendaraan di GoFood,Tunai,Bandung,U012,young_professional,5.0,0
TRX002872,2022-10-05,07:04,1624300.0,keluar,Tagihan,TV kabel di ATM BNI,Tunai,Makassar,U012,young_professional,,0
TRX002873,2023-06-12,21:59,250267.5,keluar,Makanan,Dessert di XL Axiata,Kartu Kredit,Palembang,U012,young_professional,1.0,0
TRX002874,2023-02-17,13:07,300100.5,keluar,Hiburan,Langganan digital di Kimia Farma,QRIS,Makassar,U012,young_professional,3.0,0
TRX002875,2023-02-25,17:31,536264.8200000001,keluar,Makanan,Makan malam di Zara,Paylater,Solo,U012,young_professional,1.0,1
TRX002876,2022-04-30,09:24,12997000.0,masuk,Gaji,Gaji bulanan,Tunai,Palembang,U012,young_professional,,0
TRX002877,2022-09-06,07:56,121600.0,keluar,Hiburan,Theme park di Nike Store,Transfer Bank,Palembang,U012,young_professional,4.0,0
TRX002878,2022-02-28,17:43,212030.0,keluar,Hiburan,Museum di Telkomsel,Paylater,Palembang,U012,young_professional,4.0,0
TRX002879,2023-07-23,09:07,16145010.0,masuk,Gaji,Lembur,Transfer Bank,Cirebon,U012,young_professional,,0
TRX002880,2024-02-21,08:47,206802.72,keluar,Makanan,Belanja bahan makanan di KFC,Kartu Kredit,Bandung,U012,young_professional,4.0,0
TRX002881,2022-03-30,20:02,84300.0,keluar,Transportasi,Bensin di Uber,e-Wallet,Makassar,U012,young_professional,3.0,0
TRX002882,2023-09-19,06:43,1354752.0,keluar,Belanja,Sepatu di Starbucks,Tunai,Balikpapan,U012,young_professional,5.0,0
TRX002883,2024-04-30,11:26,1020833.2800000001,keluar,Lain-lain,Jasa layanan di ATM BRI,Kartu Debit,Yogyakarta,U012,young_professional,2.0,0
TRX002884,2022-07-19,11:43,133800.0,keluar,Transportasi,Asuransi kendaraan di Cinema XXI,Kartu Debit,Semarang,U012,young_professional,1.0,0
TRX002885,2022-12-18,22:42,883300.0,keluar,Belanja,Furniture (Natal) di Lazada,Paylater,Makassar,U012,young_professional,4.0,0
TRX002886,2023-09-28,12:01,242505.9,keluar,Hiburan,Festival di Tokopedia,QRIS,Yogyakarta,U012,young_professional,4.0,0
TRX002887,2022-08-07,21:18,146640.0,keluar,Makanan,Makanan ringan di ATM BRI,QRIS,Makassar,U012,young_professional,3.0,0
TRX002888,2023-02-06,13:50,12458.25,keluar,Makanan,Sarapan di XL Axiata,Paylater,Denpasar,U012,young_professional,4.0,0
TRX002889,2023-12-13,16:10,498330.0,keluar,Hiburan,Beli buku di Guardian,Kartu Kredit,Pontianak,U012,young_professional,3.0,0
TRX002890,2023-10-04,13:41,288414.0,keluar,Hiburan,Olahraga di Dell Store,e-Wallet,Semarang,U012,young_professional,5.0,0
TRX002891,2022-07-22,18:35,1329800.0,keluar,Belanja,Alat rumah tangga di Apple Store,Paylater,Depok,U012,young_professional,4.0,0
TRX002892,2023-09-22,07:05,95035.5,keluar,Transportasi,Bensin di Apple Store,Paylater,Surabaya,U012,young_professional,5.0,0
TRX002893,2024-02-01,09:35,554389.92,keluar,Hiburan,Karaoke di Adidas,Paylater,Malang,U012,young_professional,2.0,0
TRX002894,2022-02-24,18:30,1609200.0,keluar,Tagihan,Service apartemen di ATM BCA,QRIS,Palembang,U012,young_professional,,0
